egid,buildingStatus,buildingCategory,buildingClass,municipalityNumber,municipalityName,canton,geometry,geometry_wkt,longitude,latitude
190002944,1004,1060,1271,3112,Schwende-Rüte,AI,POINT (9.429524761650306 47.28552923926659),POINT (2750598.812 1239092.254),9.429524761650306,47.28552923926659
190002945,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.415798483386144 47.32148253263427),POINT (2749459.989 1243062.007),9.415798483386144,47.32148253263427
190002948,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.41497714800111 47.321533605664676),POINT (2749397.772 1243066.119),9.41497714800111,47.321533605664676
190003327,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.415155058034102 47.32151428105989),POINT (2749411.272 1243064.31),9.415155058034102,47.32151428105989
190014572,1004,1020,1110,3101,Appenzell,AI,POINT (9.401644056298629 47.33244878448542),POINT (2748359.733 1244253.989),9.401644056298629,47.33244878448542
190014573,1004,1020,1110,3101,Appenzell,AI,POINT (9.401436410670042 47.33244337432716),POINT (2748344.058 1244252.995),9.401436410670042,47.33244337432716
190014574,1004,1020,1110,3101,Appenzell,AI,POINT (9.401999038527514 47.33234888515976),POINT (2748386.834 1244243.557),9.401999038527514,47.33234888515976
190014589,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.42217297989452 47.324662590443374),POINT (2749932.814 1243427.619),9.42217297989452,47.324662590443374
190015240,1004,1030,1122,3101,Appenzell,AI,POINT (9.408669524891513 47.33040404119406),POINT (2748896.297 1244040.035),9.408669524891513,47.33040404119406
190015259,1004,1020,1122,3112,Schwende-Rüte,AI,POINT (9.420191993224106 47.33314844536232),POINT (2749759.277 1244366.997),9.420191993224106,47.33314844536232
190015296,1004,1020,1121,3101,Appenzell,AI,POINT (9.406564127565623 47.331006763473084),POINT (2748735.523 1244103.031),9.406564127565623,47.331006763473084
190015330,1004,1020,1110,3101,Appenzell,AI,POINT (9.402253547489009 47.33114723600285),POINT (2748409.409 1244110.48),9.402253547489009,47.33114723600285
190015369,1004,1030,1122,3101,Appenzell,AI,POINT (9.412154244338234 47.331969626818065),POINT (2749155.239 1244220.663),9.412154244338234,47.331969626818065
190015374,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.414554674693767 47.32322952649743),POINT (2749361.094 1243253.808),9.414554674693767,47.32322952649743
190015375,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.414339867735567 47.32321491469136),POINT (2749344.901 1243251.775),9.414339867735567,47.32321491469136
190015447,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.417222838892517 47.32456688931331),POINT (2749558.989 1243407.533),9.417222838892517,47.32456688931331
190015454,1004,1020,1110,3101,Appenzell,AI,POINT (9.42655026952041 47.34371273330075),POINT (2750209.948 1245553.326),9.42655026952041,47.34371273330075
190015918,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.417163728456329 47.32386423804236),POINT (2749556.492 1243329.324),9.417163728456329,47.32386423804236
190015984,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.422917445687231 47.31825713060877),POINT (2750007.087 1242717.108),9.422917445687231,47.31825713060877
190018930,1004,1020,1110,3111,Oberegg,AI,POINT (9.569748103908308 47.41600680256579),POINT (2760809.248 1253872.266),9.569748103908308,47.41600680256579
190019298,1004,1020,1110,3111,Oberegg,AI,POINT (9.606273681444545 47.43512092161674),POINT (2763505.967 1256072.159),9.606273681444545,47.43512092161674
190020044,1004,1020,1110,3102,Gonten,AI,POINT (9.327516830253266 47.32546608317504),POINT (2742777.183 1243340.329),9.327516830253266,47.32546608317504
190021917,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.41867870235969 47.3328691794027),POINT (2749645.716 1244333.07),9.41867870235969,47.3328691794027
190021918,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.418544222961794 47.33288152832739),POINT (2749635.52 1244334.186),9.418544222961794,47.33288152832739
190039228,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.418774399123803 47.33000684183824),POINT (2749660.979 1244015.117),9.418774399123803,47.33000684183824
190039230,1004,1020,1110,3101,Appenzell,AI,POINT (9.406286992584551 47.33615147433512),POINT (2748700.236 1244674.319),9.406286992584551,47.33615147433512
190039231,1004,1020,1122,3112,Schwende-Rüte,AI,POINT (9.419238207237218 47.33323456139108),POINT (2749686.967 1244374.748),9.419238207237218,47.33323456139108
190039232,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.464268130475826 47.33125301631486),POINT (2753095.097 1244241.412),9.464268130475826,47.33125301631486
190039233,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.432466133159592 47.32353534662369),POINT (2750713.874 1243322.056),9.432466133159592,47.32353534662369
190039236,1004,1020,1110,3101,Appenzell,AI,POINT (9.402485719780513 47.33131315064689),POINT (2748426.491 1244129.36),9.402485719780513,47.33131315064689
190039237,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.424116259704626 47.3312396621073),POINT (2750061.166 1244162.344),9.424116259704626,47.3312396621073
190039241,1004,1020,1110,3101,Appenzell,AI,POINT (9.405527911656339 47.33973645648887),POINT (2748632.89 1245071.337),9.405527911656339,47.33973645648887
190039247,1004,1030,1110,3101,Appenzell,AI,POINT (9.405650911297863 47.33632404498895),POINT (2748651.695 1244692.294),9.405650911297863,47.33632404498895
190039249,1004,1020,1122,3112,Schwende-Rüte,AI,POINT (9.41890807791187 47.33021722368755),POINT (2749670.49 1244038.755),9.41890807791187,47.33021722368755
190039270,1004,1020,1121,3101,Appenzell,AI,POINT (9.406892449178303 47.328011789490574),POINT (2748768.686 1243770.775),9.406892449178303,47.328011789490574
190039364,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.431468004290451 47.32234058055032),POINT (2750641.816 1243187.347),9.431468004290451,47.32234058055032
190039385,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.436443782282204 47.304641574575314),POINT (2751067.97 1241229.773),9.436443782282204,47.304641574575314
190039467,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.4223552669825 47.325261920750314),POINT (2749944.905 1243494.58),9.4223552669825,47.325261920750314
190040372,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.4329620879069 47.3088560420207),POINT (2750792.842 1241691.487),9.4329620879069,47.3088560420207
190041551,1004,1020,1110,3101,Appenzell,AI,POINT (9.427122143341885 47.3562569074045),POINT (2750217.801 1246948.652),9.427122143341885,47.3562569074045
190048036,1004,1020,1121,3111,Oberegg,AI,POINT (9.578886919066061 47.42615772674286),POINT (2761467.881 1255019.24),9.578886919066061,47.42615772674286
190057990,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.446785319445414 47.32372130050489),POINT (2751795.494 1243370.333),9.446785319445414,47.32372130050489
190058044,1004,1020,1121,3112,Schwende-Rüte,AI,POINT (9.451449383173202 47.30799560683997),POINT (2752192.827 1241631.557),9.451449383173202,47.30799560683997
190059608,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.42248171566338 47.325077632656594),POINT (2749954.979 1243474.339),9.42248171566338,47.325077632656594
190059690,1004,1030,1122,3101,Appenzell,AI,POINT (9.403610822424268 47.33194820431424),POINT (2748509.739 1244202.073),9.403610822424268,47.33194820431424
190060589,1004,1020,1122,3101,Appenzell,AI,POINT (9.403300000855456 47.331950933873955),POINT (2748486.245 1244201.788),9.403300000855456,47.331950933873955
190060691,1004,1030,1122,3101,Appenzell,AI,POINT (9.402989178592135 47.33195364461312),POINT (2748462.751 1244201.501),9.402989178592135,47.33195364461312
190060692,1004,1020,1122,3101,Appenzell,AI,POINT (9.402779376437655 47.332220528246175),POINT (2748446.155 1244230.767),9.402779376437655,47.332220528246175
190060857,1004,1030,1122,3101,Appenzell,AI,POINT (9.40347644741498 47.33230206684865),POINT (2748498.6 1244241.149),9.40347644741498,47.33230206684865
190060859,1004,1030,1122,3101,Appenzell,AI,POINT (9.402534771619251 47.33277141496173),POINT (2748426.139 1244291.533),9.402534771619251,47.33277141496173
190060860,1004,1030,1122,3101,Appenzell,AI,POINT (9.403079208669912 47.33250103848757),POINT (2748468.03 1244262.512),9.403079208669912,47.33250103848757
190060861,1004,1030,1122,3101,Appenzell,AI,POINT (9.4028068620414 47.332636143768084),POINT (2748447.075 1244277.013),9.4028068620414,47.332636143768084
190061563,1004,1020,1110,3101,Appenzell,AI,POINT (9.413365659881432 47.334921267557675),POINT (2749238.516 1244551.029),9.413365659881432,47.334921267557675
190061569,1004,1020,1110,3101,Appenzell,AI,POINT (9.412212602934876 47.324558260664205),POINT (2749180.377 1243397.034),9.412212602934876,47.324558260664205
190061572,1004,1020,1110,3101,Appenzell,AI,POINT (9.406580186584911 47.32967986225412),POINT (2748740.437 1243955.582),9.406580186584911,47.32967986225412
190061575,1004,1020,1122,3101,Appenzell,AI,POINT (9.405108234713508 47.335640990260515),POINT (2748612.596 1244615.347),9.405108234713508,47.335640990260515
190061576,1004,1020,1122,3101,Appenzell,AI,POINT (9.404661662630895 47.33562495648149),POINT (2748578.899 1244612.719),9.404661662630895,47.33562495648149
190061581,1004,1020,1110,3101,Appenzell,AI,POINT (9.402577072754902 47.33098687824108),POINT (2748434.302 1244093.269),9.402577072754902,47.33098687824108
190061583,1004,1020,1110,3101,Appenzell,AI,POINT (9.402686464948207 47.33097181701108),POINT (2748442.61 1244091.802),9.402686464948207,47.33097181701108
190061588,1004,1020,1110,3101,Appenzell,AI,POINT (9.40572915418762 47.33663603761946),POINT (2748656.737 1244727.119),9.40572915418762,47.33663603761946
190061589,1004,1020,1110,3101,Appenzell,AI,POINT (9.412400575278038 47.32278590131153),POINT (2749199.54 1243200.402),9.412400575278038,47.32278590131153
190061591,1004,1020,1110,3101,Appenzell,AI,POINT (9.407845638253187 47.33585242887074),POINT (2748818.836 1244644.037),9.407845638253187,47.33585242887074
190061600,1004,1020,1110,3101,Appenzell,AI,POINT (9.408587886778339 47.335899651807985),POINT (2748874.786 1244650.694),9.408587886778339,47.335899651807985
190061636,1004,1020,1121,3101,Appenzell,AI,POINT (9.408127493244754 47.335880385479065),POINT (2748840.054 1244647.679),9.408127493244754,47.335880385479065
190061642,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.416154480569304 47.33286064264955),POINT (2749455.008 1244327.309),9.416154480569304,47.33286064264955
190061644,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.416278108743054 47.33285116370629),POINT (2749464.376 1244326.491),9.416278108743054,47.33285116370629
190061651,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.41757367418434 47.33038786591556),POINT (2749569.178 1244055.176),9.41757367418434,47.33038786591556
190061663,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.41856044596408 47.33030610910869),POINT (2749643.972 1244047.971),9.41856044596408,47.33030610910869
190061664,1004,1020,1122,3112,Schwende-Rüte,AI,POINT (9.41621579983751 47.329553716209276),POINT (2749468.909 1243959.876),9.41621579983751,47.329553716209276
190061665,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.416154264309112 47.33263036263439),POINT (2749455.637 1244301.714),9.416154264309112,47.33263036263439
190061859,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.415379376542589 47.3210231821273),POINT (2749429.601 1243010.154),9.415379376542589,47.3210231821273
190061875,1004,1020,1121,3112,Schwende-Rüte,AI,POINT (9.414399383449924 47.322273054214136),POINT (2749352.036 1243147.205),9.414399383449924,47.322273054214136
190064461,1004,1020,1110,3101,Appenzell,AI,POINT (9.427093633197353 47.35590299952676),POINT (2750216.645 1246909.262),9.427093633197353,47.35590299952676
190064491,1004,1020,1110,3101,Appenzell,AI,POINT (9.426972144983194 47.342168109635956),POINT (2750246.171 1245382.456),9.426972144983194,47.342168109635956
190064516,1004,1020,1110,3101,Appenzell,AI,POINT (9.428398305690298 47.34774283551669),POINT (2750338.194 1246004.794),9.428398305690298,47.34774283551669
190064618,1004,1060,1271,3101,Appenzell,AI,POINT (9.414767781825818 47.35118083034775),POINT (2749298.923 1246360.881),9.414767781825818,47.35118083034775
190071903,1004,1020,1110,3111,Oberegg,AI,POINT (9.570037330684189 47.41619484056401),POINT (2760830.499 1253893.758),9.570037330684189,47.41619484056401
190081118,1007,1020,1110,3101,Appenzell,AI,POINT (9.410060972752012 47.330919788014114),POINT (2749000 1244100),9.410060972752012,47.330919788014114
190081120,1007,1020,1110,3101,Appenzell,AI,POINT (9.410060972752012 47.330919788014114),POINT (2749000 1244100),9.410060972752012,47.330919788014114
190081122,1004,1020,1121,3101,Appenzell,AI,POINT (9.406175569087335 47.33593315065587),POINT (2748692.426 1244649.842),9.406175569087335,47.33593315065587
190081372,1004,1020,1110,3101,Appenzell,AI,POINT (9.408347166069381 47.33588709901459),POINT (2748856.633 1244648.842),9.408347166069381,47.33588709901459
190081382,1004,1020,1110,3101,Appenzell,AI,POINT (9.412091516401654 47.32479253275341),POINT (2749170.571 1243422.842),9.412091516401654,47.32479253275341
190081385,1004,1020,1110,3101,Appenzell,AI,POINT (9.413181039968446 47.32470059581928),POINT (2749253.166 1243414.696),9.413181039968446,47.32470059581928
190081422,1004,1020,1110,3101,Appenzell,AI,POINT (9.396352236018771 47.33260952320658),POINT (2747959.428 1244261.86),9.396352236018771,47.33260952320658
190081424,1004,1020,1110,3101,Appenzell,AI,POINT (9.405224699904196 47.33965069057904),POINT (2748610.221 1245061.23),9.405224699904196,47.33965069057904
190081482,1004,1020,1110,3101,Appenzell,AI,POINT (9.405533601857668 47.33809329662522),POINT (2748637.9 1244888.717),9.405533601857668,47.33809329662522
190081484,1004,1020,1110,3101,Appenzell,AI,POINT (9.402550487375034 47.32903731728169),POINT (2748437.719 1243876.533),9.402550487375034,47.32903731728169
190081485,1004,1020,1110,3101,Appenzell,AI,POINT (9.402404349761575 47.32898661375952),POINT (2748426.817 1243870.621),9.402404349761575,47.32898661375952
190081690,1004,1020,1110,3101,Appenzell,AI,POINT (9.4129458880975 47.32488431357681),POINT (2749234.881 1243434.668),9.4129458880975,47.32488431357681
190081877,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.415158399952064 47.32270727587061),POINT (2749408.183 1243196.912),9.415158399952064,47.32270727587061
190081878,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.415265208835187 47.32269981327091),POINT (2749416.276 1243196.286),9.415265208835187,47.32269981327091
190081891,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.415193045014227 47.32521930420516),POINT (2749403.765 1243476.178),9.415193045014227,47.32521930420516
190081902,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.413821713898574 47.323350604858284),POINT (2749305.362 1243265.87),9.413821713898574,47.323350604858284
190081908,1004,1030,1110,3112,Schwende-Rüte,AI,POINT (9.422721284547082 47.324635768667534),POINT (2749974.326 1243425.686),9.422721284547082,47.324635768667534
190081915,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.415081611134934 47.321336521524955),POINT (2749406.219 1243044.413),9.415081611134934,47.321336521524955
190081923,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.424209023190118 47.33338956641228),POINT (2750062.126 1244401.473),9.424209023190118,47.33338956641228
190084590,1004,1020,1122,3112,Schwende-Rüte,AI,POINT (9.416648445313516 47.32946454078556),POINT (2749501.852 1243950.789),9.416648445313516,47.32946454078556
190084603,1004,1020,1122,3112,Schwende-Rüte,AI,POINT (9.41713785046445 47.32957480346416),POINT (2749538.525 1243963.977),9.41713785046445,47.32957480346416
190084768,1004,1020,1122,3112,Schwende-Rüte,AI,POINT (9.417479352975088 47.32972912349941),POINT (2749563.898 1243981.78),9.417479352975088,47.32972912349941
190084789,1004,1020,1122,3112,Schwende-Rüte,AI,POINT (9.417788838712903 47.329898954239795),POINT (2749586.808 1244001.246),9.417788838712903,47.329898954239795
190084801,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.417890348984914 47.33044393813051),POINT (2749592.95 1244062.012),9.417890348984914,47.33044393813051
190084805,1004,1020,1121,3112,Schwende-Rüte,AI,POINT (9.424571571624186 47.331237052255005),POINT (2750095.578 1244162.925),9.424571571624186,47.331237052255005
190084815,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.420867057599795 47.33384867287554),POINT (2749808.318 1244446.113),9.420867057599795,47.33384867287554
190084823,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.424646914541935 47.33153022598428),POINT (2750100.446 1244195.654),9.424646914541935,47.33153022598428
190084862,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.41826841591671 47.33068536053393),POINT (2749620.841 1244089.566),9.41826841591671,47.33068536053393
190084866,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.418376499691666 47.330674031642054),POINT (2749629.04 1244088.513),9.418376499691666,47.330674031642054
190084946,1004,1020,1122,3112,Schwende-Rüte,AI,POINT (9.434903846735757 47.30626107240897),POINT (2750946.969 1241406.806),9.434903846735757,47.30626107240897
190086646,1004,1060,1242,3112,Schwende-Rüte,AI,POINT (9.46692852614565 47.33094695790424),POINT (2753297.001 1244212.591),9.46692852614565,47.33094695790424
190086655,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.422776414544279 47.32881149686965),POINT (2749966.751 1243889.903),9.422776414544279,47.32881149686965
190086657,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.436674000122128 47.31112284102011),POINT (2751067.023 1241950.57),9.436674000122128,47.31112284102011
190086662,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.434758907272922 47.32136373679728),POINT (2750893.29 1243085.101),9.434758907272922,47.32136373679728
190086666,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.434686941951218 47.32153947585249),POINT (2750887.354 1243104.495),9.434686941951218,47.32153947585249
190086677,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (9.43608474015243 47.310412480098925),POINT (2751024.491 1241870.483),9.43608474015243,47.310412480098925
