,EGID,officialBuildingNo,east,north,originOfCoordinates,buildingStatus,buildingCategory,buildingClass,dateOfConstruction,periodOfConstruction,surfaceAreaOfBuilding,numberOfFloors,heatGeneratorHeating,energySourceHeating,informationSourceHeating,revisionDateHeating,heatGeneratorHotWater,revisionDateWarmWater,createDate,updateDate,EGAID,EntranceNo,IsOfficialAddress,CoordinateEast,CoordinateNorth,EWID,YearOfConstruction,NumberOfRooms,Floor,SurfaceArea
4458,71192,2605,2686257.021,1241476.708,901,1004,1030,1122,1957-01,8013,151,4,7431,7530,860,2001-11-29,7630,2001-11-29,2001-11-29,2022-08-29,100067218,127a,1,2686262.238,1241478.587,5,2013,3,3103,30
4459,71213,530,2686331.914,1241546.671,901,1004,1030,1122,1968-01,8014,449,4,7430,7530,860,2001-11-29,7630,2001-11-29,2001-11-29,2021-03-15,100067285,1,1,2686335.406,1241526.763,1,1999,4,3101,95
4460,71213,530,2686331.914,1241546.671,901,1004,1030,1122,1968-01,8014,449,4,7430,7530,860,2001-11-29,7630,2001-11-29,2001-11-29,2021-03-15,100067285,1,1,2686335.406,1241526.763,2,1999,2,3101,68
4461,71213,530,2686331.914,1241546.671,901,1004,1030,1122,1968-01,8014,449,4,7430,7530,860,2001-11-29,7630,2001-11-29,2001-11-29,2021-03-15,100067285,1,1,2686335.406,1241526.763,5,1999,3,3101,96
4462,71213,530,2686331.914,1241546.671,901,1004,1030,1122,1968-01,8014,449,4,7430,7530,860,2001-11-29,7630,2001-11-29,2001-11-29,2021-03-15,100067285,1,1,2686335.406,1241526.763,6,1999,4,3102,95
4463,71213,530,2686331.914,1241546.671,901,1004,1030,1122,1968-01,8014,449,4,7430,7530,860,2001-11-29,7630,2001-11-29,2001-11-29,2021-03-15,100067285,1,1,2686335.406,1241526.763,7,1999,3,3102,96
4464,71213,530,2686331.914,1241546.671,901,1004,1030,1122,1968-01,8014,449,4,7430,7530,860,2001-11-29,7630,2001-11-29,2001-11-29,2021-03-15,100067285,1,1,2686335.406,1241526.763,8,1999,2,3102,68
4465,71213,530,2686331.914,1241546.671,901,1004,1030,1122,1968-01,8014,449,4,7430,7530,860,2001-11-29,7630,2001-11-29,2001-11-29,2021-03-15,100067285,1,1,2686335.406,1241526.763,9,1999,4,3103,111
4466,71213,530,2686331.914,1241546.671,901,1004,1030,1122,1968-01,8014,449,4,7430,7530,860,2001-11-29,7630,2001-11-29,2001-11-29,2021-03-15,100067285,1,1,2686335.406,1241526.763,10,1999,3,3103,85
4467,71214,1696,2686337.345,1241464.759,901,1004,1060,1230,1932-01,8012,342,4,7430,7520,858,2022-03-31,7630,2022-03-31,2001-11-29,2021-03-15,,,,,,,,,,
4468,71215,1697,2686345.443,1241447.128,901,1004,1030,1122,1932,8012,192,5,7430,7520,860,2001-11-29,7630,2001-11-29,2001-11-29,2021-03-15,100067287,6,1,2686347.665,1241453.281,1,1999,3,3102,68
4469,71215,1697,2686345.443,1241447.128,901,1004,1030,1122,1932,8012,192,5,7430,7520,860,2001-11-29,7630,2001-11-29,2001-11-29,2021-03-15,100067287,6,1,2686347.665,1241453.281,2,1999,3,3103,68
