egid,buildingStatus,buildingCategory,buildingClass,municipalityNumber,municipalityName,canton,geometry
1713777,1004,1020,1110,3102,Gonten,AI,POINT (2746060.874 1244301.766)
1713778,1004,1020,1122,3102,Gonten,AI,POINT (2745974.627 1244343.642)
1713779,1004,1020,1110,3102,Gonten,AI,POINT (2745874.156 1244333.327)
1713780,1004,1020,1110,3102,Gonten,AI,POINT (2745996.488 1244107.979)
1713781,1007,1060,1251,3102,Gonten,AI,POINT (2746152.624 1244124.456)
1713782,1004,1020,1110,3102,Gonten,AI,POINT (2742520.597 1242842.752)
1713783,1004,1040,1130,3102,Gonten,AI,POINT (2742623.677 1242790.897)
1713784,1004,1020,1122,3102,Gonten,AI,POINT (2742558.644 1242776.355)
1713785,1004,1020,1110,3102,Gonten,AI,POINT (2742780.539 1242708.793)
1713786,1004,1040,1130,3102,Gonten,AI,POINT (2742787.05 1242810.821)
1713787,1004,1030,1110,3102,Gonten,AI,POINT (2742866.165 1242755.153)
1713788,1004,1040,1211,3102,Gonten,AI,POINT (2743083.835 1242891.471)
1713789,1004,1020,1110,3102,Gonten,AI,POINT (2743111.925 1242889.538)
1713790,1004,1020,1121,3102,Gonten,AI,POINT (2743127.435 1242896.925)
1713791,1004,1030,1110,3112,Schwende-Rüte,AI,POINT (2749554.54 1243730.021)
1713792,1004,1030,1122,3112,Schwende-Rüte,AI,POINT (2749669.309 1243852.708)
1713793,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2749886.769 1243906.83)
1713794,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2749925.46 1243844.716)
1713795,1004,1030,1110,3112,Schwende-Rüte,AI,POINT (2749848.293 1243892.59)
1713796,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2750143.315 1243884.676)
1713797,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2750165.711 1243862.233)
1713798,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2750182.488 1243916.983)
1713799,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2750158.938 1243903.943)
1713800,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2750203.657 1243935.117)
1713802,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2750234.029 1243947.151)
1713803,1004,1020,1121,3112,Schwende-Rüte,AI,POINT (2750248.888 1243910.825)
1713804,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2750259.83 1243874.065)
1713805,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2750255.929 1243856.541)
1713806,1004,1020,1121,3112,Schwende-Rüte,AI,POINT (2750201.006 1243851.566)
1713807,1004,1020,1122,3112,Schwende-Rüte,AI,POINT (2750219.79 1243870.827)
1713808,1004,1030,1110,3112,Schwende-Rüte,AI,POINT (2750464.07 1244916.983)
1713809,1004,1020,1121,3112,Schwende-Rüte,AI,POINT (2750275.51 1244972.667)
1713810,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2750073.763 1244461.651)
1713811,1004,1020,1121,3112,Schwende-Rüte,AI,POINT (2750019.149 1244452.663)
1713812,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2750079.931 1244320.96)
1713813,1004,1020,1121,3112,Schwende-Rüte,AI,POINT (2750051.096 1244342.699)
1713814,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2750070.023 1244374.991)
1713815,1007,1020,1110,3112,Schwende-Rüte,AI,POINT (2750062 1244402)
1713816,1004,1030,1110,3112,Schwende-Rüte,AI,POINT (2750172.616 1244428.036)
1713817,1004,1030,1121,3112,Schwende-Rüte,AI,POINT (2750388.829 1244382.474)
1713819,1004,1020,1121,3112,Schwende-Rüte,AI,POINT (2750485.125 1244278.699)
1713820,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2749904.68 1243896.143)
1713821,1004,1020,1121,3112,Schwende-Rüte,AI,POINT (2750116.01 1243851.02)
1713822,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2750090.384 1243840.22)
1713823,1004,1030,1122,3112,Schwende-Rüte,AI,POINT (2749626.512 1243813.439)
1713824,1007,1030,1110,3112,Schwende-Rüte,AI,POINT (2750102.873 1244794.512)
1713825,1004,1030,1110,3112,Schwende-Rüte,AI,POINT (2750083.252 1244620.877)
1713826,1004,1020,1121,3112,Schwende-Rüte,AI,POINT (2750312.146 1244429.4)
1713827,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2750257.577 1243890.908)
1713828,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2750221.538 1243817.64)
1713830,1004,1020,1121,3112,Schwende-Rüte,AI,POINT (2752428.089 1240456.374)
1713831,1004,1030,1110,3112,Schwende-Rüte,AI,POINT (2750150.678 1243698.977)
1713832,1004,1020,1121,3112,Schwende-Rüte,AI,POINT (2750362.038 1243721.025)
1713833,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2750429.503 1243738.578)
1713835,1004,1020,1121,3112,Schwende-Rüte,AI,POINT (2750146.423 1243837.27)
1713836,1004,1060,1271,3112,Schwende-Rüte,AI,POINT (2750597.937 1243751.84)
1713837,1004,1030,1110,3112,Schwende-Rüte,AI,POINT (2750626.147 1243691.054)
1713838,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2750844.331 1243716.335)
1713839,1004,1020,1122,3112,Schwende-Rüte,AI,POINT (2750316.7 1243820.489)
1713840,1004,1020,1121,3112,Schwende-Rüte,AI,POINT (2750514.205 1244129.642)
1713841,1004,1020,1121,3112,Schwende-Rüte,AI,POINT (2750516.675 1244066.041)
1713842,1004,1020,1121,3112,Schwende-Rüte,AI,POINT (2753697.855 1240362.22)
1713843,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2750302.981 1243905.874)
1713844,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2750306.88 1243879.198)
1713845,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2750307.015 1243785.838)
1713846,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2749927.105 1244726.084)
1713847,1004,1030,1110,3112,Schwende-Rüte,AI,POINT (2752116.943 1245262.512)
1713848,1004,1030,1110,3112,Schwende-Rüte,AI,POINT (2752296.443 1245536.711)
1713849,1007,1030,1110,3112,Schwende-Rüte,AI,POINT (2750564.093 1244081.604)
1713850,1004,1020,1121,3112,Schwende-Rüte,AI,POINT (2750695.558 1244202.699)
1713851,1004,1020,1121,3112,Schwende-Rüte,AI,POINT (2751522.131 1245049.92)
1713852,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2750970.246 1244718.902)
1713853,1004,1030,1121,3112,Schwende-Rüte,AI,POINT (2751169.805 1244691.454)
1713854,1004,1030,1110,3112,Schwende-Rüte,AI,POINT (2751223.025 1244585.262)
1713855,1004,1030,1110,3112,Schwende-Rüte,AI,POINT (2751348.078 1244766.815)
1713856,1004,1020,1121,3112,Schwende-Rüte,AI,POINT (2751214.336 1244533.297)
1713857,1004,1030,1110,3112,Schwende-Rüte,AI,POINT (2751469.5 1244591.726)
1713858,1004,1030,1110,3112,Schwende-Rüte,AI,POINT (2751549.691 1244618.82)
1713859,1004,1020,1121,3112,Schwende-Rüte,AI,POINT (2751746.63 1244777.964)
1713860,1004,1030,1110,3112,Schwende-Rüte,AI,POINT (2751865.765 1244900.968)
1713861,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2751746.563 1244614.294)
1713862,1004,1030,1110,3112,Schwende-Rüte,AI,POINT (2750629.098 1243967.746)
1713863,1004,1020,1121,3112,Schwende-Rüte,AI,POINT (2750925.339 1244144.211)
1713864,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2751238.392 1244309.375)
1713865,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2751278.985 1244005.593)
1713866,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2750978.994 1244259.77)
1713867,1004,1020,1121,3112,Schwende-Rüte,AI,POINT (2751512.515 1244369.262)
1713869,1004,1030,1121,3112,Schwende-Rüte,AI,POINT (2751384.084 1244201.578)
1713870,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2751797.844 1244484.566)
1713871,1004,1030,1110,3112,Schwende-Rüte,AI,POINT (2751445.432 1244124.713)
1713872,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2752154.066 1244634.342)
1713873,1004,1020,1121,3112,Schwende-Rüte,AI,POINT (2751879.908 1244715.375)
1713874,1004,1030,1121,3112,Schwende-Rüte,AI,POINT (2751420.345 1244404.634)
1713875,1004,1030,1110,3112,Schwende-Rüte,AI,POINT (2750823.767 1244202.364)
1713876,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2750748.516 1244448.239)
1713877,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2750537.002 1244467.937)
1713878,1007,1030,1110,3112,Schwende-Rüte,AI,POINT (2750620 1244423)
1713879,1004,1020,1121,3112,Schwende-Rüte,AI,POINT (2752005.432 1244611.186)
1713880,1004,1030,1110,3112,Schwende-Rüte,AI,POINT (2751534.777 1244468.56)
1713881,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2751560.735 1244427.801)
1713882,1004,1020,1122,3112,Schwende-Rüte,AI,POINT (2751584.707 1244513.414)
1713883,1004,1030,1110,3112,Schwende-Rüte,AI,POINT (2750874.552 1244405.904)
1713884,1004,1030,1110,3112,Schwende-Rüte,AI,POINT (2751129.617 1244550.158)
1713885,1004,1030,1110,3112,Schwende-Rüte,AI,POINT (2751277.591 1244864.352)
1713886,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2751054.246 1244707.223)
1713887,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2752221.344 1244656.842)
1713888,1004,1030,1110,3112,Schwende-Rüte,AI,POINT (2752704.192 1244713.352)
1713889,1004,1020,1121,3112,Schwende-Rüte,AI,POINT (2752790.723 1244646.366)
1713890,1004,1030,1121,3112,Schwende-Rüte,AI,POINT (2752362.562 1244683.785)
1713891,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2753106.432 1244857.193)
1713892,1004,1020,1121,3112,Schwende-Rüte,AI,POINT (2753036.411 1244649.637)
1713893,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2753099.391 1244617.322)
1713894,1004,1030,1110,3112,Schwende-Rüte,AI,POINT (2753267.494 1244605.044)
1713895,1004,1030,1110,3112,Schwende-Rüte,AI,POINT (2753099.174 1244757.993)
1713896,1004,1020,1121,3112,Schwende-Rüte,AI,POINT (2752839.018 1244888.135)
1713897,1004,1030,1110,3112,Schwende-Rüte,AI,POINT (2752570.023 1244987.529)
1713898,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2752679.812 1245211.301)
1713899,1004,1020,1121,3112,Schwende-Rüte,AI,POINT (2752959.209 1244971.591)
1713900,1004,1030,1110,3112,Schwende-Rüte,AI,POINT (2753052.256 1244895.925)
1713901,1004,1030,1110,3112,Schwende-Rüte,AI,POINT (2753124.263 1244974.217)
1713902,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2753226.202 1244943.463)
1713903,1004,1020,1121,3112,Schwende-Rüte,AI,POINT (2753253.763 1245030.695)
1713904,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2753402.846 1245019.504)
1713905,1004,1030,1110,3112,Schwende-Rüte,AI,POINT (2753701.632 1245099.539)
1713906,1004,1020,1121,3112,Schwende-Rüte,AI,POINT (2753816.899 1245093.925)
1713907,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2753823.168 1245392.124)
1713909,1004,1030,1110,3112,Schwende-Rüte,AI,POINT (2753839.008 1245559.502)
1713910,1004,1020,1121,3112,Schwende-Rüte,AI,POINT (2753829.462 1245740.312)
1713911,1004,1040,1211,3112,Schwende-Rüte,AI,POINT (2753484.964 1245550.479)
1713912,1004,1030,1110,3112,Schwende-Rüte,AI,POINT (2753549.42 1245623.687)
1713913,1004,1030,1110,3112,Schwende-Rüte,AI,POINT (2753911.232 1245112.016)
1713914,1004,1030,1110,3112,Schwende-Rüte,AI,POINT (2753744.374 1244843.168)
1713915,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2753619.839 1244826.281)
1713916,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2753453.596 1244763.232)
1713917,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2753421.722 1244675.85)
1713918,1004,1020,1121,3112,Schwende-Rüte,AI,POINT (2753460.987 1244534.005)
1713919,1007,1030,1110,3112,Schwende-Rüte,AI,POINT (2753924 1244825)
1713920,1004,1030,1110,3112,Schwende-Rüte,AI,POINT (2754170.411 1244744.763)
1713921,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2754317.685 1244806.829)
1713922,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2754593.624 1244852.912)
1713923,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2752679.687 1244603.057)
1713924,1004,1030,1110,3112,Schwende-Rüte,AI,POINT (2752652.854 1244597.967)
1713925,1007,1020,1110,3112,Schwende-Rüte,AI,POINT (2752525.52 1244605.837)
1713926,1004,1020,1122,3112,Schwende-Rüte,AI,POINT (2752467.651 1244609.331)
1713927,1004,1030,1110,3112,Schwende-Rüte,AI,POINT (2752591.285 1244760.601)
1713928,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2753164.675 1244816.183)
1713929,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2752350.303 1244603.929)
1713930,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2752375.055 1244601.39)
1713931,1004,1030,1110,3112,Schwende-Rüte,AI,POINT (2752515.67 1244370.585)
1713932,1004,1030,1110,3112,Schwende-Rüte,AI,POINT (2752221.097 1243827.38)
1713933,1004,1030,1110,3112,Schwende-Rüte,AI,POINT (2752440.098 1243881.589)
1713934,1004,1060,1242,3112,Schwende-Rüte,AI,POINT (2752661.013 1243982.019)
1713936,1004,1030,1121,3112,Schwende-Rüte,AI,POINT (2752758.689 1244023.845)
1713937,1004,1030,1110,3112,Schwende-Rüte,AI,POINT (2752863.743 1244065.62)
1713938,1004,1030,1121,3112,Schwende-Rüte,AI,POINT (2752916.038 1244007.139)
1713939,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2752952.26 1244065.925)
1713940,1004,1040,1211,3112,Schwende-Rüte,AI,POINT (2753163.91 1244153.281)
1713941,1004,1060,1271,3112,Schwende-Rüte,AI,POINT (2753354.933 1243853.136)
1713942,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2753184.692 1244206.756)
1713943,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2753179.869 1244230.351)
1713944,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2753172.175 1244253.682)
1713945,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2753160.284 1244278.168)
1713946,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2753169.192 1244278.373)
1713948,1004,1020,1121,3112,Schwende-Rüte,AI,POINT (2753132.529 1244316.942)
1713949,1004,1020,1121,3112,Schwende-Rüte,AI,POINT (2753109.585 1244302.249)
1713950,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2753087.683 1244292.781)
1713951,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2753064.786 1244277.34)
1713952,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2753038.89 1244267.529)
1713953,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2753062.135 1244309.174)
1713954,1004,1020,1121,3112,Schwende-Rüte,AI,POINT (2753066.451 1244333.971)
1713955,1004,1020,1121,3112,Schwende-Rüte,AI,POINT (2753077.769 1244365.698)
1713956,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2753098.933 1244353.507)
1713957,1004,1020,1121,3112,Schwende-Rüte,AI,POINT (2753118.992 1244337.2)
1713958,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2753125.861 1244360.501)
1713959,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2753107.938 1244375.445)
1713960,1004,1020,1121,3112,Schwende-Rüte,AI,POINT (2753127.569 1244407.264)
1713961,1004,1020,1121,3112,Schwende-Rüte,AI,POINT (2753141.984 1244433.135)
1713962,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2753156.352 1244456.453)
1713963,1004,1020,1121,3112,Schwende-Rüte,AI,POINT (2753183.939 1244311.529)
1713964,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2753146.93 1244395.1)
1713965,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2753096.197 1244426.113)
1713966,1004,1030,1110,3112,Schwende-Rüte,AI,POINT (2753112.281 1244454.136)
1713967,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2753083.801 1244471.27)
1713969,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2753138.398 1244497.354)
1713970,1004,1060,1230,3112,Schwende-Rüte,AI,POINT (2752993.151 1244516.279)
1713972,1004,1030,1121,3112,Schwende-Rüte,AI,POINT (2752911.667 1244519.596)
1713973,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2752879.906 1244508.936)
1713974,1004,1030,1110,3112,Schwende-Rüte,AI,POINT (2753443.836 1243636.755)
1713975,1004,1030,1110,3112,Schwende-Rüte,AI,POINT (2753408.675 1244035.664)
1713976,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2754513.191 1243979.245)
1713977,1004,1030,1110,3112,Schwende-Rüte,AI,POINT (2754599.2 1244072.609)
1713978,1004,1030,1110,3112,Schwende-Rüte,AI,POINT (2754641.389 1244122.625)
1713979,1004,1030,1121,3112,Schwende-Rüte,AI,POINT (2754702.824 1244378.581)
1713980,1004,1030,1110,3112,Schwende-Rüte,AI,POINT (2754842.667 1244504.865)
1713981,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2754616.881 1244307.166)
1713982,1004,1030,1110,3112,Schwende-Rüte,AI,POINT (2754386.058 1244374.186)
1713983,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2754369.977 1244151.509)
1713984,1004,1030,1110,3112,Schwende-Rüte,AI,POINT (2753857.084 1244206.45)
1713985,1004,1060,1271,3112,Schwende-Rüte,AI,POINT (2753844.513 1244345.372)
1713986,1004,1030,1110,3112,Schwende-Rüte,AI,POINT (2753542.649 1244425.829)
1713987,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2753456.333 1244386.735)
1713988,1004,1030,1110,3112,Schwende-Rüte,AI,POINT (2753713.454 1244257.363)
1713989,1004,1030,1110,3112,Schwende-Rüte,AI,POINT (2753695.702 1244193.293)
1713990,1004,1030,1110,3112,Schwende-Rüte,AI,POINT (2753485.169 1244239.228)
1713991,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2753431.71 1244246.316)
1713992,1004,1020,1121,3112,Schwende-Rüte,AI,POINT (2753389.814 1244260.894)
1713993,1004,1020,1122,3112,Schwende-Rüte,AI,POINT (2753363.649 1244259.676)
1713994,1004,1040,1211,3112,Schwende-Rüte,AI,POINT (2753251.139 1244234.627)
1713995,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2753290.602 1244506.337)
1713996,1004,1030,1110,3112,Schwende-Rüte,AI,POINT (2753817.539 1243696.581)
1713997,1004,1030,1121,3112,Schwende-Rüte,AI,POINT (2750308.856 1243532.826)
1713998,1004,1020,1122,3112,Schwende-Rüte,AI,POINT (2750346.076 1243474.99)
1713999,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2750645.905 1243461.031)
1714000,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2750262.551 1243553.95)
1714001,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2750047.798 1243317.448)
1714002,1004,1060,1274,3112,Schwende-Rüte,AI,POINT (2750090.506 1243302.78)
1714003,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2750182.669 1243294.126)
1714004,1004,1040,1211,3112,Schwende-Rüte,AI,POINT (2750202.866 1243273.13)
1714005,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2750233.866 1243194.703)
1714006,1004,1020,1122,3112,Schwende-Rüte,AI,POINT (2750324.177 1243194.536)
1714007,1004,1030,1110,3112,Schwende-Rüte,AI,POINT (2750258.596 1243116.902)
1714008,1007,1020,1110,3112,Schwende-Rüte,AI,POINT (2750271 1243150)
1714009,1004,1030,1121,3112,Schwende-Rüte,AI,POINT (2750294.775 1243118.357)
1714010,1004,1030,1110,3112,Schwende-Rüte,AI,POINT (2750315.276 1243099.76)
1714011,1007,1020,1110,3112,Schwende-Rüte,AI,POINT (2750316 1243069)
1714012,1004,1030,1110,3112,Schwende-Rüte,AI,POINT (2750393.58 1243067.045)
1714013,1007,1060,1242,3112,Schwende-Rüte,AI,POINT (2750326 1243082)
1714014,1004,1020,1121,3112,Schwende-Rüte,AI,POINT (2750395.855 1243017.851)
1714015,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2750390.916 1242989.613)
1714016,1004,1030,1121,3112,Schwende-Rüte,AI,POINT (2750457.641 1243012.471)
1714017,1004,1030,1121,3112,Schwende-Rüte,AI,POINT (2750484.744 1243008.071)
1714018,1004,1020,1121,3112,Schwende-Rüte,AI,POINT (2750491.725 1242917.649)
1714019,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2750703.233 1242795.204)
1714020,1004,1020,1121,3112,Schwende-Rüte,AI,POINT (2750765.749 1242744.621)
1714021,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2750843.921 1242577.537)
1714022,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2750685.666 1243435.226)
1714023,1004,1020,1122,3112,Schwende-Rüte,AI,POINT (2750817.935 1242534.606)
1714024,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2750841.324 1242399.129)
1714025,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2750866.326 1242399.673)
1714026,1004,1030,1110,3112,Schwende-Rüte,AI,POINT (2750874.248 1242372.108)
1714027,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2750940.674 1242424.079)
1714028,1007,1020,1110,3112,Schwende-Rüte,AI,POINT (2750554 1243217)
1714029,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2750636.412 1243400.287)
1714030,1004,1020,1121,3112,Schwende-Rüte,AI,POINT (2750756.72 1243425.632)
1714031,1007,1020,1110,3112,Schwende-Rüte,AI,POINT (2750850 1243675)
1714032,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2750932.855 1243670.784)
1714033,1004,1030,1110,3112,Schwende-Rüte,AI,POINT (2751076.709 1243765.37)
1714034,1004,1020,1121,3112,Schwende-Rüte,AI,POINT (2751355.698 1243843.73)
1714035,1004,1030,1110,3112,Schwende-Rüte,AI,POINT (2751917.389 1244010.676)
1714036,1004,1030,1110,3112,Schwende-Rüte,AI,POINT (2752272.513 1244003.697)
1714037,1004,1030,1110,3112,Schwende-Rüte,AI,POINT (2751805.311 1243847.113)
1714038,1004,1020,1121,3112,Schwende-Rüte,AI,POINT (2751659.749 1243702.151)
1714039,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2751564.373 1243675.19)
1714040,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2751466.32 1243703.242)
1714041,1004,1030,1110,3112,Schwende-Rüte,AI,POINT (2751342.813 1243715.517)
1714042,1007,1030,1110,3112,Schwende-Rüte,AI,POINT (2751186 1243554)
1714043,1004,1030,1110,3112,Schwende-Rüte,AI,POINT (2751068.419 1243554.739)
1714044,1004,1020,1121,3112,Schwende-Rüte,AI,POINT (2751154.398 1243351.403)
1714045,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2751064.142 1243302.94)
1714046,1004,1030,1110,3112,Schwende-Rüte,AI,POINT (2751256.713 1243229.063)
1714047,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2751191.311 1243175.887)
1714048,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2751048.751 1243096.124)
1714049,1004,1030,1121,3112,Schwende-Rüte,AI,POINT (2750599.431 1243073.502)
1714050,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2751019.857 1242613.914)
1714051,1004,1030,1110,3112,Schwende-Rüte,AI,POINT (2751071.447 1242671.827)
1714052,1004,1030,1110,3112,Schwende-Rüte,AI,POINT (2751221.798 1243126.445)
1714053,1004,1020,1121,3112,Schwende-Rüte,AI,POINT (2751144.832 1243023.397)
1714054,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2751366.622 1243268.422)
1714055,1004,1030,1110,3112,Schwende-Rüte,AI,POINT (2751533.709 1243347.405)
1714056,1007,1030,1110,3112,Schwende-Rüte,AI,POINT (2751318 1242657)
1714057,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2751219.045 1242553.227)
1714058,1004,1020,1121,3112,Schwende-Rüte,AI,POINT (2751491.483 1242687.567)
1714059,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2752802.142 1243341.655)
1714060,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2752746.363 1243340.371)
1714061,1004,1020,1110,3112,Schwende-Rüte,AI,POINT (2753081.97 1243186.497)
1714062,1004,1040,1211,3112,Schwende-Rüte,AI,POINT (2753218.956 1243091.072)
1714064,1004,1030,1110,3112,Schwende-Rüte,AI,POINT (2752350.028 1243125.753)
